Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Parent_Edu_Bachelors,Parent_Edu_High School,Parent_Edu_Masters,Parent_Edu_PhD
0,41.088654624633314,92.16007120689255,89.24866979035464,1,0,87.1,False,False,False,True
0,32.38242526607772,96.04286163565196,94.73283321151844,1,0,85.1,False,False,False,True
1,23.677869023558326,77.83389559448602,61.50096936839228,0,0,47.5,False,True,False,False
1,31.641345206698393,66.65614940604083,63.46659299095876,1,0,56.1,False,True,False,False
0,26.771439565678723,82.09875849377187,75.63308190674499,0,0,66.8,False,False,False,True
1,30.386445134591657,92.28378277841549,81.74238871602724,1,1,78.9,False,False,True,False
1,17.422916516478146,79.95531622566068,69.32330362358739,1,1,57.3,True,False,False,False
0,26.0813257678922,73.95278754801909,63.64346652108307,1,0,66.1,False,False,True,False
1,20.860965214956913,87.8743543954463,84.22767170397356,1,1,67.8,True,False,False,False
0,11.251597761381776,53.88998875910371,56.37072015799066,1,1,47.6,True,False,False,False
1,21.98864798125634,80.75982319419667,73.49336381479954,1,1,74.9,False,False,False,True
1,19.261905394230105,78.99673926335134,61.771284565259315,1,0,59.4,False,False,True,False
1,20.264320548704777,78.64022297695891,68.90411406390552,0,1,47.1,False,True,False,False
0,24.91811143813028,86.61042366953357,73.39316702785396,1,1,61.5,False,True,False,False
0,28.96790633314632,86.02893348081255,70.22966286116615,1,1,60.9,False,True,False,False
0,11.22286228571372,74.50257789413477,65.4426026594114,1,0,62.3,False,False,True,False
